eto_ofr_display_id,eto_ofr_mcat_id,fk_glusr_usr_id,eto_ofr_approv_date_orig
148560470095,117179,159114691,29/07/26 06:46
148560616534,151550,239307284,29/07/26 06:46
148560481475,36247,234457449,29/07/26 06:46
148497204163,183235,52008903,29/07/26 06:46
148560566459,7170,272448738,29/07/26 06:46
148500905263,10517,73593366,29/07/26 06:46
148560455959,134178,81626756,29/07/26 06:46
148507446246,168911,78496067,29/07/26 06:46
148560453195,155883,55715306,29/07/26 06:46
148560551034,155485,221419917,29/07/26 06:46
148550111659,153498,27554339,29/07/26 06:46
148562408785,107118,272450695,29/07/26 06:46
148504116663,65729,41049129,29/07/26 06:46
148561002313,40874,264466241,29/07/26 06:46
148560542275,106134,209437153,29/07/26 06:46
148562372859,118493,199551539,29/07/26 06:46
148562554213,180740,156702920,29/07/26 06:46
148560552863,29180,222605174,29/07/26 06:46
148505669134,188676,147360033,29/07/26 06:46
148560406034,180331,264997619,29/07/26 06:46
148562396267,159247,229452905,29/07/26 06:46
148560473275,182964,150241745,29/07/26 06:46
148560531046,180385,66735712,29/07/26 06:46
148562644595,30136,180772057,29/07/26 06:46
148562645459,217886,271516759,29/07/26 06:46
148562425852,40874,148157685,29/07/26 06:46
148494699675,65295,52209981,29/07/26 06:46
148560545163,192967,263773954,29/07/26 06:46
148560612275,182144,79392651,29/07/26 06:46
148562442013,122215,272450657,29/07/26 06:46
148562508046,181151,156797838,29/07/26 06:46
148560470813,80547,266470546,29/07/26 06:46
148560610634,11200,125486840,29/07/26 06:46
148562386563,206540,48322200,29/07/26 06:46
148497413375,1828,162329899,29/07/26 06:46
148560458859,164615,263336549,29/07/26 06:46
148560551913,180331,181262050,29/07/26 06:46
148560478534,222054,54939768,29/07/26 06:46
148560534634,6747,135964687,29/07/26 06:46
148562615075,167035,272450978,29/07/26 06:46
148562563559,28638,33822063,29/07/26 06:46
148560555495,143525,64301192,29/07/26 06:46
148562396513,445918,225561618,29/07/26 06:46
148562394652,173575,86321927,29/07/26 06:46
148560585459,182498,69551339,29/07/26 06:46
148549533459,352835,272438059,29/07/26 06:46
148562396167,180621,8055059,29/07/26 06:46
148560554246,9726,158412995,29/07/26 06:46
148560555013,6029,272372594,29/07/26 06:46
148562216463,139057,55151417,29/07/26 06:46
148562648759,84706,118844018,29/07/26 06:46
148562555446,156212,272450875,29/07/26 06:46
148504671285,4739,239959878,29/07/26 06:47
148562612263,184965,151156537,29/07/26 06:47
148562613159,142149,52884641,29/07/26 06:47
148562645746,185683,272450947,29/07/26 06:47
148562557713,189819,214592862,29/07/26 06:47
148560625975,185942,119042349,29/07/26 06:47
148560404185,655742,12764838,29/07/26 06:47
148504174363,85475,212924561,29/07/26 06:47
148493688446,148594,13637652,29/07/26 06:47
148503498963,74745,6649584,29/07/26 06:47
148492877713,159032,146014404,29/07/26 06:47
148503919163,1651,79013538,29/07/26 06:47
148500000413,12002,266970769,29/07/26 06:47
148488730446,186120,64367943,29/07/26 06:47
148497535967,68671,250802118,29/07/26 06:47
148527795875,217093,52056544,29/07/26 06:47
148560543259,149071,253237270,29/07/26 06:47
148490924095,181497,20531187,29/07/26 06:47
148544836363,208843,246526923,29/07/26 06:47
148491010685,3363,198811800,29/07/26 06:47
148493796159,8688,158154618,29/07/26 06:47
148560456667,157880,272448651,29/07/26 06:47
148489784175,50711,253698525,29/07/26 06:47
148492992363,41536,26990910,29/07/26 06:47
148560457852,6925,272448654,29/07/26 06:47
148493028152,5523,14731800,29/07/26 06:47
148560533634,26359,82951685,29/07/26 06:47
148560473095,158570,272448658,29/07/26 06:47
148560458752,180666,263406704,29/07/26 06:47
148560480975,171094,272448709,29/07/26 06:47
148560538459,181579,235426736,29/07/26 06:47
148560546934,141709,266810194,29/07/26 06:47
148560891552,8854,221281431,29/07/26 06:47
148506546585,190279,130623725,29/07/26 06:47
148560476163,27980,272448696,29/07/26 06:47
148560377252,207315,272448587,29/07/26 06:47
148560457995,24766,199237976,29/07/26 06:47
148560480213,88367,271977083,29/07/26 06:47
148560530459,655440,192321162,29/07/26 06:47
148560536967,149091,101749707,29/07/26 06:47
148560244395,56074,272448510,29/07/26 06:47
148560333085,150529,272448583,29/07/26 06:47
148560539367,52814,2602650,29/07/26 06:47
148560542734,144869,79246034,29/07/26 06:47
148560480685,23373,242955140,29/07/26 06:47
148487659246,11166,127497033,29/07/26 06:47
148560463759,12804,96886555,29/07/26 06:47
148560474513,154371,98627302,29/07/26 06:47
148560482046,393,195406610,29/07/26 06:47
148560481259,189928,264252549,29/07/26 06:47
148560476852,116782,272448700,29/07/26 06:47
148560478634,206359,202467777,29/07/26 06:47
148538634563,185124,106313200,29/07/26 06:47
148560553867,11645,121036241,29/07/26 06:47
148560520163,6754,96024258,29/07/26 06:47
148560552434,185657,39654408,29/07/26 06:47
148560549552,166128,29601145,29/07/26 06:47
148560552175,442488,162752690,29/07/26 06:47
148504362695,121035,59222731,29/07/26 06:47
148562473013,167035,272450711,29/07/26 06:47
148560418813,658481,255394467,29/07/26 06:47
148560551234,25661,272448725,29/07/26 06:47
148560404413,147438,180266011,29/07/26 06:47
148560540646,100047,60798436,29/07/26 06:47
148562598734,35024,206173312,29/07/26 06:47
148560461652,87669,47916268,29/07/26 06:47
148560318163,159779,272448563,29/07/26 06:47
148560474046,163464,120559056,29/07/26 06:47
148560394285,194224,272448623,29/07/26 06:47
148560537634,19423,229479259,29/07/26 06:47
148560552695,146,34681711,29/07/26 06:47
148560536846,42871,196374839,29/07/26 06:47
148560531385,44785,43143938,29/07/26 06:47
148560246946,1336,272448512,29/07/26 06:47
148560428167,95986,272448539,29/07/26 06:47
148560311795,144499,272448534,29/07/26 06:47
148560228563,142563,185442895,29/07/26 06:47
148560218959,161726,266065487,29/07/26 06:47
148560230195,144835,272448022,29/07/26 06:47
148560459713,181626,272448507,29/07/26 06:47
148560385852,207570,272448578,29/07/26 06:47
148560698546,3488,268274586,29/07/26 06:47
148560288046,654376,272448234,29/07/26 06:47
148560228734,655,156406537,29/07/26 06:47
148560461352,81321,272448542,29/07/26 06:47
148560378852,111814,272448552,29/07/26 06:47
148560230663,1683,272448443,29/07/26 06:47
148560380013,300673,272448588,29/07/26 06:47
148560378985,224399,272448585,29/07/26 06:47
148560378652,183637,272448546,29/07/26 06:47
148560388852,121322,272448609,29/07/26 06:47
148560238613,184927,272448488,29/07/26 06:47
148560312652,39669,272448466,29/07/26 06:47
148560465213,34381,272448628,29/07/26 06:47
148560405763,156270,272448240,29/07/26 06:47
148560321752,146600,272448555,29/07/26 06:47
148560385167,136916,272448558,29/07/26 06:47
148560225385,135648,272448469,29/07/26 06:47
148560228059,445794,272448475,29/07/26 06:47
148514189475,36930,226638841,29/07/26 06:47
148562645952,43854,272450988,29/07/26 06:47
148560388459,186114,272448582,29/07/26 06:47
148560314495,446015,272448540,29/07/26 06:47
148560241352,10802,272399503,29/07/26 06:47
148562650263,27304,214821438,29/07/26 06:47
148562612895,156935,247910211,29/07/26 06:47
148562480652,69706,244476479,29/07/26 06:47
148562609452,38820,195491098,29/07/26 06:47
148562647395,653205,103283131,29/07/26 06:47
148562615234,214743,263906442,29/07/26 06:47
148562560534,655748,44056987,29/07/26 06:47
148562563263,165906,267261429,29/07/26 06:47
148562649552,222298,98513070,29/07/26 06:47
148562593652,162559,80599329,29/07/26 06:48
148536341459,119307,232371912,29/07/26 06:48
148561106167,180568,264517159,29/07/26 06:48
148560377834,24107,272313425,29/07/26 06:48
148562645595,27440,272450986,29/07/26 06:48
148560200259,144793,272448453,29/07/26 06:48
148560393467,188214,237705137,29/07/26 06:48
